StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q70,eu_f_1,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,eu_n_1,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,as_n_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,as_f_1,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,ab_f_1,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,ab_n_1,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q53_1,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,su_f_1,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,su_f2_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,su_n_1,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,va_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,va_n_1,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,or_f_1,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,or_f2_1,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,or_n_1,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,gm_f_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,gm_f2_1,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,gm_n_1,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,sa_f_1,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,sa_n_1,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,br_f_1,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,br_f2_1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,br_n_1,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,br_n2_1,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,en_f_1,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,en_f2_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,en_n_1,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,pb_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,pb_n_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q48,age,religion,education,politics_1,politics_2,Q73,prolific,PROLIFIC_PID
2021-01-11 21:31:58,2021-01-11 21:36:36,0,217.46.129.7,100,278,1,2021-01-11 21:36:37,R_3QPrHZJ2yivc8Q6,,,,,50.869598388671875,-1.3090972900390625,anonymous,EN,1,83,3.862,4.638,5.516,2,80,4.144,4.144,5.057,1,87,4.444,4.444,5.364,1,18,6.049,7.015,7.757,2,29,5.637,5.637,6.814,1,73,3.402,3.402,4.39,1,74,3.746,5.667,6.465,4,66,8.131,8.131,9.053,1,18,4.8,6.301,7.847,3,79,6.252,6.252,7.369,1,30,4.332,4.332,5.305,1,40,5.283,5.283,7.765,1,89,7.927,8.665,9.395,2,69,5.139,5.139,6.029,1,69,6.18,6.961,7.895,2,100,3.275,3.275,4.327,1,19,6.906,6.906,8.072,1,10,3.464,3.464,5.405,1,61,7.08,10.344,10.696,5,30,4.731,4.731,5.844,1,96,5.927,5.927,6.782,1,70,4.445,4.445,5.371,1,51,6.103,6.103,7.454,1,69,6.101,6.101,8.385,1,69,6.242,6.242,7.358,1,51,7.341,7.341,8.52,1,65,8.113,8.113,9.14,1,83,7.477,7.477,8.288,1,90,9.775,9.775,10.721,1,1,76,4,3,5,5,6,5d52e15363bdb100010883f1,5d52e15363bdb100010883f1
2021-01-11 21:31:02,2021-01-11 21:37:11,0,151.231.175.100,100,368,1,2021-01-11 21:37:11,R_3DjBR4osCegV0Ye,,,,,52.6696014404296875,0.152496337890625,anonymous,EN,1,30,8.018,8.018,10.283,1,100,5.658,5.658,8.506,1,32,7.213,7.213,8.85,1,18,7.197,7.197,8.337,1,31,7.119,7.119,9.281,1,30,4.982,4.982,8.577,1,95,3.994,6.021,7.764,2,52,10.013,10.013,11.41,1,96,8.19,8.19,9.543,1,94,6.796,6.796,7.862,1,0,5.834,7.498,9.54,3,15,6.052,6.052,8.431,1,85,9.071,9.071,13.041,1,69,11.079,11.079,12.624,1,70,7.655,7.655,10.173,1,100,4.334,6.525,7.657,2,69,8.553,8.553,10.12,1,0,6.658,6.658,8.406,1,67,8.087,8.087,9.381,1,67,9.427,9.427,10.919,1,87,8.93,8.93,10.125,1,79,6.106,6.106,7.374,1,18,8.983,10.679,12.185,2,91,7.754,7.754,8.812,1,91,7.263,7.263,8.597,1,69,7.835,7.835,9.118,1,0,11.246,11.246,12.455,1,100,8.027,8.027,9.555,1,62,12.798,12.798,14.162,1,1,64,2,6,5,6,6,5c87790e4b0de20001352297,5c87790e4b0de20001352297
2021-01-11 21:30:53,2021-01-11 21:38:03,0,86.169.124.67,100,430,1,2021-01-11 21:38:03,R_3jdQ1W62PXm61VI,,,,,52.5876007080078125,-1.9828033447265625,anonymous,EN,1,99,8.005,8.005,8.874,1,27,6.891,8.292,10.447,2,73,8.542,8.542,10.264,1,18,7.706,7.706,9.69,1,74,7.961,7.961,9.497,1,100,5.997,8.015,9.625,2,100,6.907,6.907,8.75,1,0,10.389,10.389,12.243,1,0,9.653,9.653,11.686,1,33,9.205,9.205,11.864,1,31,6.65,6.65,9.563,1,71,7.282,7.282,9.076,1,94,13.875,13.875,14.801,1,70,7.983,7.983,10.327,1,0,7.139,7.139,9.121,1,32,6.938,6.938,9.106,1,69,9.461,9.461,11.377,1,100,6.72,6.72,7.972,1,30,8.834,10.899,12.455,2,69,10.864,10.864,13.001,1,100,6.884,6.884,8.083,1,0,4.909,4.909,6.758,1,100,6.531,6.531,7.723,1,0,8.087,8.087,9.63,1,33,10.128,10.128,12.245,1,99,13.279,13.279,14.448,1,67,12.016,12.016,13.483,1,100,7.326,7.326,8.604,1,81,10.85,12.372,13.37,2,2,66,4,2,6,4,6,5f564265f9d134032e757250,5f564265f9d134032e757250
2021-01-11 21:35:25,2021-01-11 21:38:16,0,88.111.156.234,100,170,1,2021-01-11 21:38:17,R_2WSd7blv6z0PyIb,,,,,51.5554962158203125,-0.6212005615234375,anonymous,EN,1,59,3.244,3.244,3.955,1,69,1.951,1.951,2.686,1,67,1.968,1.968,2.582,1,18,3.616,5.977,6.548,2,33,8.034,8.034,9.298,1,50,3.612,3.612,4.381,1,80,2.03,2.03,2.667,1,27,5.389,6.223,6.491,2,61,6.792,6.792,7.42,1,0,0.075,4.529,5.469,2,2,3.562,3.562,4.705,1,0,3.051,3.051,3.891,1,0,6.283,7.015,7.254,2,68,3.737,3.737,4.531,1,0,2.171,4.315,4.918,4,100,1.836,1.836,2.387,1,50,4.602,4.602,5.305,1,0,2.847,2.847,3.605,1,41,3.726,3.726,4.27,1,23,8.851,8.851,9.545,1,33,4.997,4.997,7.062,1,100,2.183,2.183,2.693,1,6,2.57,2.57,3.308,1,100,2.062,2.062,3.255,1,57,3.691,3.691,4.415,1,74,4.09,4.09,4.952,1,26,2.956,3.582,3.872,2,66,4.49,4.49,5.4,1,51,5.53,5.53,6.264,1,1,19,5,3,4,6,6,5d8507a6611c9700152f1126,5d8507a6611c9700152f1126
2021-01-11 21:31:24,2021-01-11 21:38:19,0,82.19.17.54,100,414,1,2021-01-11 21:38:19,R_2rT4dtVhvby7hcm,,,,,51.4279022216796875,0.3896026611328125,anonymous,EN,1,70,5.897,8.023,9.027,3,98,4.857,4.857,5.574,1,31,4.119,5.431,6.425,2,15,5.843,14.331,15.113,7,67,6.278,14.985,15.014,5,30,7.313,9.168,9.891,3,100,6.975,13.19,14.073,4,5,4.005,14.136,15.014,2,48,5.317,9.737,10.59,3,71,4.493,9.313,10.101,4,30,8.427,9.455,10.386,2,28,1.169,10.823,11.649,5,3,1.535,14.54,15.01,6,68,7.821,7.821,10.301,1,45,9.135,9.135,11.065,1,22,4.81,4.81,5.829,1,94,0.036,6.74,7.507,3,77,7.78,7.78,8.673,1,72,7.937,11.521,12.268,4,36,10.251,14.747,15.114,5,,0,0,0.628,0,85,4.465,7.174,7.92,3,46,5.726,5.726,7.172,1,69,6.288,9.289,10.248,4,67,7.656,8.606,9.278,2,29,8.836,11.922,12.615,3,49,12.791,13.734,15.11,2,100,7.233,9.653,10.563,3,80,8.488,12.798,13.966,2,2,52,4,4,3,4,5,5df3f6f8dcd3e32de0c4313d,5df3f6f8dcd3e32de0c4313d
2021-01-11 21:31:59,2021-01-11 21:38:26,0,86.17.248.25,100,387,1,2021-01-11 21:38:27,R_24CquzQkLphgqaD,,,,,52.9452972412109375,-1.49530029296875,anonymous,EN,1,53,6.377,6.377,8.71,1,56,6.297,6.297,9.097,1,33,2.048,7.206,8.58,2,17,7.102,7.102,9.532,1,33,10.862,12.011,13.393,2,99,4.178,5.519,7.796,2,3,4.732,4.732,6.687,1,57,8.14,11.19,12.315,2,45,12.871,12.871,14.028,1,,0,0,0.043,0,70,6.442,7.912,9.354,2,96,6.548,6.548,8.071,1,23,10.438,14.229,15.016,2,69,7.699,7.699,9.836,1,41,7.268,9.794,11.358,2,0,5.207,5.207,8.575,1,94,6.672,7.71,8.976,2,90,5.7,5.7,7.101,1,54,11.817,11.817,13.592,1,40,9.089,9.089,10.395,1,85,8.087,8.087,9.317,1,19,5.389,5.389,6.69,1,95,7.503,7.503,8.931,1,15,6.227,6.227,7.926,1,68,8.005,8.005,9.449,1,71,7.625,7.625,8.856,1,42,11.439,11.439,14.114,1,90,8.254,10.053,10.062,2,94,7.573,7.573,9.975,1,2,66,6,5,6,6,5,5e7f1c5ee2d6185def08ac67,5e7f1c5ee2d6185def08ac67
2021-01-11 21:30:39,2021-01-11 21:38:30,0,46.208.77.165,100,470,1,2021-01-11 21:38:30,R_3HpkAQNRnJlKyn4,,,,,51.8694000244140625,0.89410400390625,anonymous,EN,1,68,4.46,4.46,5.348,1,68,6.249,6.249,7.179,1,33,10.141,10.141,12.956,1,20,5.872,7.701,8.5,3,66,7.323,7.323,8.217,1,31,0.29,6.617,10.409,2,68,6.195,6.195,8.498,1,3,5.909,5.909,6.918,1,52,11.895,13.554,15.022,2,66,9.841,9.841,11.003,1,33,6.594,6.594,8.102,1,84,11.17,11.17,11.965,1,0,8.762,8.762,10.556,1,33,8.045,8.045,9.276,1,3,4.971,4.971,6.251,1,59,9.012,10.018,10.625,2,66,6.114,6.114,7.001,1,67,5.594,7.438,8.408,2,68,8.276,8.276,9.329,1,33,9.015,9.015,10.198,1,97,7.67,9.488,10.275,2,32,4.909,4.909,5.918,1,72,6.961,6.961,7.917,1,1,7.894,7.894,9.237,1,66,8.83,8.83,9.834,1,96,9.118,9.118,9.782,1,30,8.586,9.669,10.763,2,98,7.751,7.751,8.793,1,97,10.602,10.602,11.755,1,2,39,1,3,4,6,6,5ca61fe1f417ee0001433135,5ca61fe1f417ee0001433135
2021-01-11 21:31:15,2021-01-11 21:39:12,0,79.68.103.80,100,477,1,2021-01-11 21:39:12,R_1QMJb0LIZvv0zxv,,,,,53.1941070556640625,0.3336029052734375,anonymous,EN,1,,0,0,7.196,0,67,6.733,6.733,7.733,1,70,7.497,7.497,8.101,1,18,9.602,11.408,12.078,2,2,8.767,10.279,11.563,2,96,5.423,5.423,6.16,1,100,10.218,12.298,13.039,3,0,12.118,12.118,12.998,1,54,9.434,9.434,10.466,1,69,9.048,9.048,9.76,1,42,8.171,8.171,8.922,1,14,9.579,11.566,12.303,2,100,12.99,12.99,13.634,1,64,9.263,9.263,10.114,1,32,9.17,9.896,10.209,2,71,5.96,5.96,6.77,1,,0,0,11.585,0,1,7.662,7.662,8.541,1,67,9.883,9.883,10.894,1,70,9.5,11.433,12.173,3,100,9.878,12.677,13.302,4,0,7.043,7.043,8.294,1,94,8.078,8.078,8.725,1,6,7.683,7.683,10.966,1,67,13.06,13.881,14.631,2,62,10.741,12.741,13.433,2,,13.738,14.909,15.016,2,98,8.944,8.944,9.648,1,,0,0,15.029,0,1,60,1,3,4,4,6,5ef22f072cc4760ffca88262,5ef22f072cc4760ffca88262
2021-01-11 21:34:51,2021-01-11 21:39:40,0,92.5.153.67,100,289,1,2021-01-11 21:39:40,R_ZCuhRtoeYKkSx4B,,,,,53.5442047119140625,-1.4304962158203125,anonymous,EN,1,68,4.855,4.855,5.5,1,100,4.5,4.5,5.176,1,92,3.981,3.981,4.507,1,18,13.6,13.6,14.482,1,72,3.22,3.22,6.938,1,58,4.167,4.167,4.766,1,92,5.254,6.64,7.32,2,12,10.349,12.013,13.24,3,32,7.214,7.214,8.129,1,86,3.384,4.457,5.135,2,0,6.145,6.145,7.031,1,18,6.089,6.089,7.188,1,72,7.691,7.691,9.672,1,70,6.997,6.997,8.144,1,63,3.929,3.929,4.569,1,90,3.784,3.784,4.395,1,31,6.491,6.491,7.318,1,25,5.073,5.073,5.651,1,72,9.75,9.75,10.493,1,12,6.101,6.101,7.229,1,100,6.681,6.681,7.834,1,92,3.114,3.114,4.294,1,63,6.682,6.682,7.746,1,77,4.012,6.013,6.54,2,70,11.242,11.842,12.992,2,68,7.5,8.819,8.848,3,87,6.263,6.263,6.873,1,80,6.636,12.061,12.571,5,100,10.354,10.354,11,1,1,40,5,4,7,7,6,5ee1df1bbd4b2a238b07faf6,5ee1df1bbd4b2a238b07faf6
2021-01-11 21:33:43,2021-01-11 21:39:47,0,2.123.242.119,100,364,1,2021-01-11 21:39:48,R_3R2zZzfGlZppXeo,,,,,54.5832977294921875,-5.9333038330078125,anonymous,EN,1,0,5.195,5.195,7.086,1,0,5.523,7.99,9.359,5,0,2.951,2.951,4.252,1,,0,0,1.91,0,0,13.408,13.408,15.006,1,69,3.701,5.663,6.479,3,68,6.045,7.627,9.129,2,33,11.249,13.574,15.108,3,100,6.213,6.213,7.005,1,1,10.52,13.402,14.875,3,33,8.525,11.831,13.014,3,100,5.944,6.504,10.856,2,,0,0,14.102,0,,0.08,0.08,15.007,1,1,10.382,10.382,11.804,1,68,6.19,6.19,7.828,1,100,6.035,6.685,8.212,2,31,6.777,6.777,7.713,1,0,12.78,12.78,14.559,1,0,8.989,8.989,10.242,1,100,10.113,10.113,12.217,1,100,3.559,3.559,4.292,1,,0,0,4.332,0,69,5.983,5.983,8.737,1,69,10.718,12.214,13.102,2,33,7.667,10.541,13.591,3,,0.352,0.352,15.009,1,,0,0,15.007,0,100,11.602,11.602,12.589,1,2,34,4,4,6,5,5,5beacbe8b7f5790001fa628c,5beacbe8b7f5790001fa628c
2021-01-11 21:32:00,2021-01-11 21:40:26,0,80.192.181.112,100,506,1,2021-01-11 21:40:27,R_25Gdyy49FNbEg2J,,,,,51.8686065673828125,-2.244598388671875,anonymous,EN,1,73,12.993,12.993,13.907,1,89,8.478,8.478,10.34,1,92,6.368,6.368,7.364,1,20,7.011,7.011,8.947,1,55,14.419,14.419,15.011,1,46,13.257,13.257,14.111,1,94,6.596,6.596,8.306,1,11,13.077,13.077,14.013,1,33,9.198,9.198,10.434,1,94,9.384,9.384,10.527,1,0,7.046,7.046,8.796,1,33,7.386,8.73,10.171,2,88,12.393,12.393,13.293,1,40,11.53,11.53,12.847,1,0,5.771,5.771,8.397,1,72,12.19,12.19,13.029,1,56,13.529,13.529,14.451,1,23,4.209,6.198,6.901,2,62,11.646,11.646,14.001,1,34,12.708,12.708,13.826,1,84,12.409,14.138,15.01,2,69,4.36,4.36,5.683,1,37,10.327,10.327,11.659,1,65,4.735,6.553,8.219,2,77,7.786,9.202,11.98,2,22,0,0,15.013,0,46,6.931,10.547,11.665,2,94,7.878,9.8,10.709,2,91,11.677,11.677,14.059,1,1,35,1,3,4,5,5,5c4852b342213c0001f5967a,5c4852b342213c0001f5967a
2021-01-12 07:11:21,2021-01-12 07:18:18,0,146.200.52.223,100,416,1,2021-01-12 07:18:18,R_2CPx1AVRd8AW7Zx,,,,,54.0478973388671875,-2.797698974609375,anonymous,EN,1,67,6.747,6.747,11.535,1,97,8.469,8.469,9.814,1,97,5.501,5.501,8.34,1,15,9.468,9.468,12.527,1,31,10.171,11.208,12.744,2,32,7.14,7.14,9.52,1,98,3.905,3.905,8.107,1,1,10.998,10.998,12.951,1,96,6.728,6.728,7.868,1,68,10.578,10.578,12.818,1,1,5.749,9.694,11.31,2,68,7.39,9.522,10.659,2,5,12.56,12.56,14.151,1,69,11.483,11.483,12.998,1,32,6.603,6.603,8.147,1,67,5.135,5.135,6.28,1,67,9.945,9.945,11.773,1,31,5.681,5.681,7.154,1,68,8.59,8.59,9.875,1,68,10.718,10.718,12.092,1,97,6.44,6.44,8.007,1,67,6.313,7.292,8.717,2,51,7.136,7.136,9.85,1,67,9.748,9.748,11.366,1,67,9.795,9.795,11.301,1,68,6.951,6.951,8.696,1,68,9.117,10.702,14.178,2,93,7.888,7.888,8.985,1,51,12.104,12.104,15.132,1,2,36,1,5,2,2,5,5f41441fc9ed762b5b19dca9,5f41441fc9ed762b5b19dca9
2021-01-12 07:08:55,2021-01-12 07:20:52,0,90.222.29.29,100,716,1,2021-01-12 07:20:52,R_28Yfzi7tmUE5YKO,,,,,50.399993896484375,-4.1667022705078125,anonymous,EN,1,68,3.712,3.712,4.632,1,94,3.168,3.168,3.992,1,68,5.995,5.995,7.187,1,18,9.467,9.467,10.614,1,32,4.901,4.901,6.401,1,68,4.223,4.942,5.855,2,69,3.36,3.36,4.248,1,2,8.682,9.152,10.117,2,33,5.482,5.482,6.495,1,95,5.263,5.263,6.359,1,34,4.448,4.448,5.646,1,67,6.857,10.224,11.14,2,51,6.818,6.818,7.68,1,67,4.372,5.129,5.996,2,65,4.877,5.488,6.442,2,68,4.062,5.311,6.25,2,64,4.081,4.081,4.998,1,32,3.499,3.499,4.4,1,51,4.525,4.525,5.542,1,51,6.46,6.46,7.689,1,51,7.335,7.335,8.413,1,65,3.243,3.789,4.806,2,51,4.2,4.2,5.353,1,67,4.6,4.6,5.721,1,51,4.918,4.918,6.198,1,32,5.992,5.992,7.262,1,67,3.977,3.977,4.824,1,100,4.132,4.132,4.958,1,100,6.728,6.728,7.638,1,1,31,1,3,3,3,6,5f0f64a8e59af310ac23f180,5f0f64a8e59af310ac23f180
2021-01-12 07:20:08,2021-01-12 07:23:19,0,126.116.157.128,100,190,1,2021-01-12 07:23:19,R_2YPnKVdDUv2mU74,,,,,35.5487060546875,139.408599853515625,anonymous,EN,1,68,4.719,4.719,5.03,1,100,2.377,2.631,3.002,2,40,4.901,4.901,5.283,1,18,3.798,3.798,4.097,1,66,7.287,8.115,8.371,2,100,2.538,2.887,3.46,2,100,1.993,3.448,3.791,4,0,4.987,4.987,5.712,1,31,4.041,4.35,4.584,2,100,2.976,2.976,3.263,1,42,4.221,4.221,4.677,1,59,5.204,5.204,5.666,1,0,5.716,7.91,8.136,3,69,6.33,6.818,7.312,2,100,2.966,2.966,3.303,1,100,1.992,2.276,2.47,2,68,4.247,5.174,5.44,2,0,2.435,2.435,3.101,1,100,4.736,6.299,6.791,4,34,4.452,5.145,5.527,2,100,3.86,3.86,4.149,1,69,3.699,6.889,7.184,6,,2.155,2.616,3.056,2,67,3.148,3.148,3.608,1,74,3.304,3.77,4.285,2,72,9.927,9.927,10.416,1,69,3.871,3.871,4.174,1,100,3.945,4.505,4.848,2,,0,0,6.237,0,1,33,1,4,2,2,6,5ae06a97f6b58c0001fa99e4,5ae06a97f6b58c0001fa99e4
2021-01-12 07:24:36,2021-01-12 07:29:36,0,82.17.174.239,100,299,1,2021-01-12 07:29:36,R_30jlC7W9TmEQpTB,,,,,53.08160400390625,-1.2436981201171875,anonymous,EN,1,66,2.936,2.936,3.735,1,58,14.707,14.707,15.112,1,0,3.148,3.148,5.168,1,13,4.103,4.103,5.03,1,67,5.764,5.764,6.545,1,12,7.588,7.588,8.365,1,100,2.541,2.541,3.609,1,17,9.553,9.553,10.238,1,49,5.932,8.464,9.293,3,100,4.177,4.177,5.107,1,0,3.151,3.151,3.816,1,100,4.723,4.723,5.529,1,,7.852,7.852,9.204,1,100,3.901,3.901,4.67,1,0,7.112,7.112,7.842,1,51,3.337,4.961,5.573,3,48,4.583,4.583,5.317,1,32,4.453,4.453,5.299,1,71,8.572,9.383,9.791,2,61,5.859,5.859,6.587,1,98,5.514,8.593,9.782,2,66,5.049,5.049,5.707,1,76,4.877,4.877,5.7,1,87,6.396,10.19,12.528,2,45,4.628,8.238,9.169,4,21,14.177,14.177,15.008,1,66,6.423,6.423,7.281,1,69,10.488,10.488,11.298,1,9,7.757,7.757,8.625,1,1,34,1,2,1,2,6,5e41723aade7c2000b4c14f8,5e41723aade7c2000b4c14f8
2021-01-12 07:28:54,2021-01-12 07:33:23,0,80.1.39.113,100,269,1,2021-01-12 07:33:24,R_2cASK0LbinqV0uE,,,,,52.193206787109375,0.1425933837890625,anonymous,EN,1,52,5.353,5.353,6.373,1,71,4.358,4.358,5.014,1,69,6.026,6.026,6.695,1,,4.514,4.514,5.211,1,31,4.231,4.955,5.8,2,80,4.216,8.994,9.537,5,85,5.094,5.094,5.622,1,,5.206,5.206,6.016,1,66,6.09,6.09,6.845,1,41,6.668,6.668,8.159,1,28,4.75,4.75,5.48,1,31,4.834,4.834,5.577,1,0,6.384,9.823,10.687,3,100,4.95,6.479,7.01,2,32,3.55,4.575,5.658,2,71,3.688,3.688,4.281,1,48,5.322,5.322,6.056,1,30,5.578,5.578,6.417,1,59,6.449,6.449,7.265,1,69,6.565,6.565,7.192,1,100,4.654,4.654,5.353,1,0,3.172,6.492,7.5,3,100,5.628,5.628,6.059,1,0,4.478,5.618,6.504,2,69,8.398,8.398,9.038,1,68,5.43,5.43,6.149,1,64,9.087,9.087,9.957,1,66,7.875,7.875,8.482,1,22,7.042,8.51,9.539,2,2,54,1,4,2,3,6,5d35a20f51d88600197cb092,5d35a20f51d88600197cb092
2021-01-12 07:33:01,2021-01-12 07:36:39,0,31.48.252.189,100,218,1,2021-01-12 07:36:39,R_22Gt9JVZnzpVDWJ,,,,,52.5435943603515625,0.88250732421875,anonymous,EN,1,86,3.469,4.209,5.014,2,100,2.568,2.568,3.268,1,100,2.961,2.961,3.763,1,20,3.637,3.637,4.631,1,33,5.114,5.114,7.11,1,0,2.923,2.923,3.934,1,100,2.434,2.434,3.176,1,0,9.144,9.144,10.235,1,67,7.127,7.127,7.862,1,100,5,6.112,6.753,2,0,4.486,4.486,5.258,1,0,4.771,4.771,6.029,1,0,7.135,7.135,7.86,1,34,4.663,4.663,5.284,1,65,4.661,4.661,5.528,1,69,2.885,2.885,3.525,1,32,5,5,6.064,1,2,3.346,3.346,4.106,1,67,6.336,6.336,7.193,1,100,4.448,4.448,5.265,1,100,5.63,5.63,6.224,1,33,6.548,6.548,7.359,1,67,3.526,3.526,4.322,1,31,3.218,3.218,3.796,1,82,6.491,7.457,7.979,2,100,5.087,5.087,5.775,1,34,6.267,6.84,7.636,2,100,4.543,4.543,5.315,1,0,4.836,4.836,5.775,1,2,33,1,5,1,1,5,5e61045aa0d52e000c666f54,5e61045aa0d52e000c666f54
2021-01-12 07:34:10,2021-01-12 07:37:41,0,85.255.237.2,100,211,1,2021-01-12 07:37:41,R_uaeWoAKwCbGwIoN,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,70,3.601,5.001,5.746,3,100,3.244,3.244,3.806,1,68,3.7,3.7,4.301,1,17,3.327,3.327,4.135,1,100,3.164,3.164,3.669,1,0,2.916,2.916,3.512,1,100,4.309,4.309,4.922,1,71,5.668,5.668,6.329,1,36,6.152,7.449,7.9,3,85,6.166,6.166,6.638,1,8,3.249,3.249,3.996,1,62,4.259,4.882,5.417,2,26,6.797,6.797,7.464,1,30,4.738,4.738,5.401,1,36,3.018,3.018,3.591,1,27,3.496,3.496,4.094,1,28,4.701,4.701,5.375,1,67,2.857,2.857,3.462,1,85,4.442,4.442,5.114,1,99,4.295,4.295,4.798,1,88,4.087,4.087,5.28,1,39,3.476,4.392,5.199,2,35,3.39,3.39,3.947,1,39,4.189,4.189,4.9,1,76,3.353,3.934,4.702,2,67,2.381,4.814,5.408,2,70,5.76,5.76,6.293,1,83,5.274,5.274,6.017,1,67,6.938,6.938,7.486,1,2,37,1,4,2,2,6,5ebd2043e8317e18c3033e5c,5ebd2043e8317e18c3033e5c
2021-01-12 07:34:58,2021-01-12 07:42:25,0,2.120.112.224,100,446,1,2021-01-12 07:42:25,R_1JXVwzbvp5MkrFD,,,,,53.4113006591796875,-2.9759063720703125,anonymous,EN,1,0,5.662,5.662,7.614,1,1,7.744,7.744,9.263,1,7,8.225,8.225,10.539,1,20,6.353,6.353,7.85,1,22,8.062,8.062,10.857,1,69,5.085,6.26,8.724,2,65,9.993,11.179,13.403,2,,0,0,1.239,0,66,8.424,8.424,10.134,1,65,6.587,6.587,9.079,1,33,10.238,10.238,12.969,1,,0,0,0.961,0,0,12.861,12.861,14.501,1,66,9.153,14.411,15.019,2,27,6.05,6.05,7.344,1,35,7.258,7.258,8.768,1,68,8.378,8.378,10.67,1,75,8.571,13.937,15.023,3,68,6.688,6.688,8.689,1,76,9.65,9.65,11.425,1,100,7.389,9.595,12.536,3,32,13.483,13.483,15.045,1,14,10.524,10.524,12.478,1,30,7.38,7.38,10.374,1,68,10.462,10.462,12.068,1,65,11.725,14.71,15.066,2,19,10.057,12.08,13.659,2,100,6.708,8.174,9.602,2,54,10.819,10.819,14.397,1,2,60,4,5,2,2,5,5f58ad6414fd6902d237d3f3,5f58ad6414fd6902d237d3f3
2021-01-12 07:38:13,2021-01-12 07:44:16,0,106.180.11.81,100,362,1,2021-01-12 07:44:16,R_3O1wTuqBA7rNBfc,,,,,35.691802978515625,139.7001953125,anonymous,EN,1,73,3.937,3.937,4.862,1,100,3.976,3.976,7.004,1,33,6.052,6.052,7.019,1,17,7.579,10.131,11.312,3,59,10.767,10.767,14.55,1,73,6.133,9.017,9.639,3,98,3.81,7.977,8.771,4,0,9.836,9.836,11.033,1,47,7.286,10.074,11.02,2,100,8.302,8.302,9.062,1,34,4.356,4.356,5.311,1,35,12.083,12.083,13.188,1,72,14.295,14.295,15.108,1,99,9.032,9.032,15.011,1,60,5.978,9.827,11.047,2,83,4.594,6.44,7.189,2,52,5.792,5.792,6.721,1,16,5.952,8.188,9.098,2,32,8.234,8.234,9.767,1,38,6.199,6.963,7.907,2,79,8.81,8.81,9.576,1,70,3.981,3.981,4.772,1,78,5.805,5.805,6.542,1,59,14.919,14.919,15.012,1,88,10.119,10.119,11.072,1,89,6.69,6.69,7.502,1,67,11.182,11.182,15.108,1,81,0.132,12.865,15.11,3,79,14.762,14.762,15.11,1,1,35,2,3,3,4,6,5f2d4aa65de0a62be5153988,5f2d4aa65de0a62be5153988
