StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_1,ab_c_f_1,su_f_1,su_c_f_1,va_f_1,va_c_f_1,gm_f_1,gm_c_f_1,sa_f_1,sa_c_f_1,br_f_1,br_c_f_1,pb_f_1,pb_c_f_1,su_n_1,su_c_n_1,ab_n_1,ab_c_n_1,va_n_1,va_c_n_1,gm_n_1,gm_c_n_1,sa_n_1,sa_c_n_1,br_n_1,br_c_n_1,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q77,Q79,PROLIFIC_PID,STUDY_ID,default,cnd
2021-04-07 20:15:40,2021-04-07 20:18:19,0,86.141.154.150,100,158,1,2021-04-07 20:18:19,R_ba6KhxPYSsuJdQJ,,,,,51.4405975341796875,0.1446075439453125,anonymous,ES-ES,1,85,60,62,73,43,74,71,89,77,58,37,45,84,88,,,,,,,,,,,,,,,1,21,2,4,5,5,5,5ca231bf6a488a00011ae9cb,5ca231bf6a488a00011ae9cb,606447a465eee832c645552f,fact,fact
2021-04-07 20:10:29,2021-04-07 20:18:22,0,91.125.250.97,100,472,1,2021-04-07 20:18:22,R_2rviBFiAhH55fhb,,,,,52.979095458984375,-0.0269012451171875,anonymous,ES-ES,1,92,75,33,71,31,70,68,85,61,38,88,75,90,95,,,,,,,,,,,,,,,2,60,1,2,5,6,5,5e6684fbad227705baafcd27,5e6684fbad227705baafcd27,606447a465eee832c645552f,fact,fact
2021-04-07 20:15:10,2021-04-07 20:18:32,0,90.206.54.243,100,202,1,2021-04-07 20:18:32,R_3lrGz0GJV9MGjKF,,,,,51.5876007080078125,0.60479736328125,anonymous,ES-ES,1,78,58,44,43,0,93,41,58,59,37,56,56,100,100,,,,,,,,,,,,,,,2,54,2,3,7,7,6,5e36f262185582000ae281b4,5e36f262185582000ae281b4,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:50,2021-04-07 20:18:38,0,81.96.65.84,100,107,1,2021-04-07 20:18:38,R_3rHscyrWeWEoz3e,,,,,50.78509521484375,-1.0388946533203125,anonymous,ES-ES,1,70,73,37,78,71,73,68,69,82,84,67,70,50,50,,,,,,,,,,,,,,,1,44,2,5,6,6,6,5c82f2e2d6a4d0000164091e,5c82f2e2d6a4d0000164091e,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:55,2021-04-07 20:18:44,0,2.98.218.13,100,108,1,2021-04-07 20:18:44,R_2WBexoheQW0lPTm,,,,,51.61669921875,-0.3166961669921875,anonymous,ES-ES,1,8,100,67,87,66,82,31,100,29,100,0,100,77,100,,,,,,,,,,,,,,,2,29,2,4,5,6,6,5f00e667bc410b219fd63ca7,5f00e667bc410b219fd63ca7,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:19,2021-04-07 20:18:46,0,2.125.164.76,100,146,1,2021-04-07 20:18:46,R_1KvRTqCjv57H5LC,,,,,50.7449951171875,-1.8524017333984375,anonymous,ES-ES,1,51,0,32,60,0,100,67,51,51,0,67,8,100,100,,,,,,,,,,,,,,,1,31,2,4,6,6,6,5ec107c5a81ee01731ccaebf,5ec107c5a81ee01731ccaebf,606447a465eee832c645552f,fact,fact
2021-04-07 20:08:21,2021-04-07 20:19:02,0,86.147.179.83,100,641,1,2021-04-07 20:19:03,R_31AFTdX9SGqulff,,,,,52.4250030517578125,-0.8921966552734375,anonymous,ES-ES,1,73,37,35,63,33,68,63,66,68,33,73,70,84,67,,,,,,,,,,,,,,,2,61,4,5,5,6,6,5d51ad87e02e5500182bb86e,5d51ad87e02e5500182bb86e,606447a465eee832c645552f,fact,fact
2021-04-07 20:15:16,2021-04-07 20:19:09,0,86.18.53.20,100,233,1,2021-04-07 20:19:09,R_1kH1Etwz8SkalVe,,,,,51.5435028076171875,-0.1732940673828125,anonymous,ES-ES,1,27,3,33,56,30,20,44,1,31,30,70,0,93,95,,,,,,,,,,,,,,,2,52,5,5,2,2,5,605bfe34b95bfaa4eb7497da,605bfe34b95bfaa4eb7497da,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:08,2021-04-07 20:19:40,0,82.40.202.246,100,211,1,2021-04-07 20:19:41,R_3P7bqQGuLdv6wbo,,,,,50.4788055419921875,-3.5446014404296875,anonymous,ES-ES,1,34,69,0,70,35,,68,69,34,0,67,34,100,69,,,,,,,,,,,,,,,2,19,5,4,4,5,6,5ec96c05d06880489cae0e85,5ec96c05d06880489cae0e85,606447a465eee832c645552f,fact,fact
2021-04-07 20:17:05,2021-04-07 20:19:43,0,86.173.80.69,100,157,1,2021-04-07 20:19:43,R_27UJdUXpmingBjY,,,,,51.9651031494140625,-0.391693115234375,anonymous,ES-ES,1,35,78,5,88,33,72,17,68,0,93,33,33,79,68,,,,,,,,,,,,,,,2,55,5,3,6,4,6,5a8d7f63eea3d300016eb5a4,5a8d7f63eea3d300016eb5a4,606447a465eee832c645552f,fact,fact
2021-04-07 20:17:23,2021-04-07 20:20:01,0,79.78.246.15,100,157,1,2021-04-07 20:20:02,R_1OOG6InBten2tMO,,,,,52.4425048828125,-1.9441986083984375,anonymous,ES-ES,1,22,0,50,0,32,83,68,70,100,70,50,49,77,69,,,,,,,,,,,,,,,1,53,4,6,6,4,6,5c5b55ce32810e0001c3456b,5c5b55ce32810e0001c3456b,606447a465eee832c645552f,fact,fact
2021-04-07 20:17:07,2021-04-07 20:20:22,0,109.157.68.23,100,194,1,2021-04-07 20:20:23,R_3n7q3v9fzmq6qGH,,,,,51.4340057373046875,0.348602294921875,anonymous,ES-ES,1,21,68,11,87,5,90,78,70,67,68,8,82,100,97,,,,,,,,,,,,,,,2,61,5,3,5,5,5,5f7b3e3d831aa60b4c16d6d7,5f7b3e3d831aa60b4c16d6d7,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:33,2021-04-07 20:20:30,0,86.153.106.236,100,236,1,2021-04-07 20:20:30,R_Or4jnI8wLahvk2d,,,,,55.998992919921875,-2.5381927490234375,anonymous,ES-ES,1,67,66,63,66,10,69,45,63,69,68,72,84,79,73,,,,,,,,,,,,,,,1,38,4,2,5,3,5,5edfeebaecf5a0318788d731,5edfeebaecf5a0318788d731,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:30,2021-04-07 20:20:42,0,86.143.104.190,100,252,1,2021-04-07 20:20:47,R_2wirRQg45eyJ2Zc,,,,,51.8979949951171875,-0.6338043212890625,anonymous,ES-ES,1,37,18,40,59,32,59,67,68,99,90,,6,100,100,,,,,,,,,,,,,,,1,29,4,3,5,6,6,5dcd6c123b0d9a03a746e407,5dcd6c123b0d9a03a746e407,606447a465eee832c645552f,fact,fact
2021-04-07 20:16:18,2021-04-07 20:20:49,0,213.205.192.51,100,271,1,2021-04-07 20:20:49,R_C7SvM00QAHWPx17,,,,,53.5442047119140625,-1.4304962158203125,anonymous,ES-ES,1,36,69,61,86,73,72,83,85,82,100,25,78,100,100,,,,,,,,,,,,,,,2,,5,2,6,6,5,5d83b4c19358b400013494e8,5d83b4c19358b400013494e8,606447a465eee832c645552f,fact,fact
2021-04-07 20:18:45,2021-04-07 20:21:33,0,81.96.48.67,100,167,1,2021-04-07 20:21:33,R_1KseKil9VQyMzcW,,,,,51.6327056884765625,-3.9449005126953125,anonymous,ES-ES,1,30,2,69,51,29,57,55,16,51,5,68,57,100,70,,,,,,,,,,,,,,,2,48,2,4,5,5,6,56be1c3a202307000dcbb020,56be1c3a202307000dcbb020,606447a465eee832c645552f,fact,fact
2021-04-07 20:19:05,2021-04-07 20:21:40,0,2.120.110.34,100,155,1,2021-04-07 20:21:41,R_W2QKTHruNDiX4rL,,,,,51.471893310546875,-0.1616058349609375,anonymous,ES-ES,1,100,68,60,90,5,91,100,75,83,79,34,76,100,50,,,,,,,,,,,,,,,2,34,4,5,5,5,6,5b046554a34d3800019c9834,5b046554a34d3800019c9834,606447a465eee832c645552f,fact,fact
2021-04-07 20:18:33,2021-04-07 20:21:49,0,31.51.153.84,100,196,1,2021-04-07 20:21:51,R_s85lAOf24MMG2UF,,,,,50.609893798828125,-4.506500244140625,anonymous,ES-ES,1,69,31,16,89,15,86,81,81,92,94,34,67,44,77,,,,,,,,,,,,,,,2,51,5,2,3,6,6,5e3f04fdb721da159417a725,5e3f04fdb721da159417a725,606447a465eee832c645552f,fact,fact
2021-04-07 20:17:28,2021-04-07 20:21:51,0,5.198.76.9,100,262,1,2021-04-07 20:21:51,R_3Ok0DAqs1ylMR7n,,,,,53.7606048583984375,-0.3733978271484375,anonymous,ES-ES,1,30,84,32,85,4,100,100,100,70,100,100,100,99,100,,,,,,,,,,,,,,,1,76,4,2,7,7,6,5ea026ebbc5a78011ea73ffb,5ea026ebbc5a78011ea73ffb,606447a465eee832c645552f,fact,fact
2021-04-07 20:12:43,2021-04-07 20:21:53,0,109.146.227.203,100,549,1,2021-04-07 20:21:53,R_28M5oMjjuTEHZL0,,,,,53.09649658203125,-2.309295654296875,anonymous,ES-ES,1,12,81,32,33,30,88,67,90,49,3,100,39,100,99,,,,,,,,,,,,,,,2,80,4,4,6,5,6,5ea1950819664f04542a50bf,5ea1950819664f04542a50bf,606447a465eee832c645552f,fact,fact
2021-04-07 20:19:29,2021-04-07 20:22:16,0,86.22.60.7,100,166,1,2021-04-07 20:22:16,R_1Ol907BwzIgeiSU,,,,,51.384796142578125,-0.4138946533203125,anonymous,ES-ES,1,33,5,45,24,32,73,91,82,77,91,45,71,100,66,,,,,,,,,,,,,,,2,23,1,4,3,5,5,5efd22056ec55516587f32a6,5efd22056ec55516587f32a6,606447a465eee832c645552f,fact,fact
2021-04-07 20:20:12,2021-04-07 20:22:24,0,87.81.26.136,100,132,1,2021-04-07 20:22:24,R_r85LV0IFmzsoA9j,,,,,52.9011993408203125,-1.5337066650390625,anonymous,ES-ES,1,34,0,32,67,6,90,67,66,55,4,57,16,100,93,,,,,,,,,,,,,,,1,29,4,4,5,6,6,60426c0e66114012c57cbb6f,60426c0e66114012c57cbb6f,606447a465eee832c645552f,fact,fact
2021-04-07 20:20:02,2021-04-07 20:22:42,0,81.107.0.144,100,159,1,2021-04-07 20:22:43,R_1Nf91I8TlHH96fs,,,,,51.26080322265625,-0.5543060302734375,anonymous,ES-ES,1,32,0,41,43,37,10,35,23,100,100,69,67,100,100,,,,,,,,,,,,,,,2,64,2,4,5,5,6,5f16c949246faf23e33a0d22,5f16c949246faf23e33a0d22,606447a465eee832c645552f,fact,fact
2021-04-07 20:18:01,2021-04-07 20:24:03,0,151.225.163.3,100,361,1,2021-04-07 20:24:03,R_1DpMIncn6NcHYuq,,,,,52.460601806640625,-1.923797607421875,anonymous,ES-ES,1,36,32,35,64,32,68,29,65,66,68,24,65,85,68,,,,,,,,,,,,,,,2,51,2,2,5,5,5,60378f791a60edd7372e7184,60378f791a60edd7372e7184,606447a465eee832c645552f,fact,fact
2021-04-07 20:19:38,2021-04-07 20:24:54,0,51.6.247.63,100,315,1,2021-04-07 20:24:54,R_3MoF4A03UHB3N5a,,,,,53.01690673828125,-2.2368927001953125,anonymous,ES-ES,1,66,23,34,35,42,68,60,61,80,70,82,70,81,67,,,,,,,,,,,,,,,1,62,2,1,4,5,5,5ea15f2e173fb7000932a6ff,5ea15f2e173fb7000932a6ff,606447a465eee832c645552f,fact,fact
2021-04-07 20:28:37,2021-04-07 20:30:31,0,86.146.127.146,100,114,1,2021-04-07 20:30:31,R_yK1wyfZUZ4JMWXL,,,,,50.81280517578125,-1.9748992919921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,76,63,76,20,76,76,30,63,34,11,34,68,69,92,1,22,2,4,5,4,6,5f9932d4ae84ec000947a76c,5f9932d4ae84ec000947a76c,606447a465eee832c645552f,norm,norm
2021-04-07 20:34:13,2021-04-07 20:36:58,0,82.41.228.72,100,165,1,2021-04-07 20:36:59,R_3rJ585miWiMUpJL,,,,,52.322998046875,-1.89520263671875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,7,96,58,98,12,92,69,84,33,88,51,50,1,35,1,3,2,1,6,5dad8ad869db130014bcab50,5dad8ad869db130014bcab50,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:35:39,2021-04-07 20:40:01,0,94.14.115.79,100,262,1,2021-04-07 20:40:02,R_2TtPvviDqjgQc4A,,,,,53.4658050537109375,-1.34759521484375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,16,82,79,76,0,100,39,33,100,100,100,100,1,36,1,4,6,6,6,5f06418cbbc417198f135646,5f06418cbbc417198f135646,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:38:20,2021-04-07 20:40:33,0,151.224.202.56,100,132,1,2021-04-07 20:40:33,R_3eeMDbuYBcaSSZm,,,,,50.3347930908203125,-4.7592926025390625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,86,31,72,33,71,66,33,52,22,32,64,62,29,2,28,1,4,3,5,5,5ee0e3adf4ec4b45e595d3b9,5ee0e3adf4ec4b45e595d3b9,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:43:06,2021-04-07 20:46:05,0,195.213.36.249,100,179,1,2021-04-07 20:46:06,R_2TsA1u0A6Hls35n,,,,,51.721893310546875,0.4810943603515625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,83,50,66,33,34,88,86,50,50,12,84,24,68,2,32,1,5,2,3,6,5ea383db65c288304e377a72,5ea383db65c288304e377a72,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:44:51,2021-04-07 20:47:12,0,5.71.160.128,100,141,1,2021-04-07 20:47:13,R_2Yb1bVAfbJSGOYa,,,,,51.2483062744140625,-1.1266021728515625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,67,9,30,37,67,33,1,97,32,68,75,64,2,25,2,5,1,4,5,5df0a8f97505ad0f45eca4d7,5df0a8f97505ad0f45eca4d7,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:45:27,2021-04-07 20:47:30,0,85.210.18.19,100,123,1,2021-04-07 20:47:31,R_1LINRCGqshBqQWE,,,,,52.615203857421875,-1.665496826171875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,100,0,100,0,100,67,100,9,100,0,100,2,27,1,5,2,2,6,5a8e4821aa46dd00016bfbe0,5a8e4821aa46dd00016bfbe0,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:46:24,2021-04-07 20:48:06,0,86.135.244.164,100,102,1,2021-04-07 20:48:07,R_1j6rMzcwl2DEh09,,,,,51.5032958984375,-0.6894073486328125,anonymous,ES-ES,1,,,,,,,,,,,,,,,51,27,100,83,,,76,37,44,24,57,46,100,100,2,23,5,4,2,2,6,5f5dfff97e4af265f584eb9d,5f5dfff97e4af265f584eb9d,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:44:22,2021-04-07 20:48:07,0,88.144.56.144,100,224,1,2021-04-07 20:48:07,R_3ikyNPysQkXiMwQ,,,,,52.25,-0.88330078125,anonymous,ES-ES,1,,,,,,,,,,,,,,,17,67,66,5,67,67,33,63,33,68,43,33,76,32,1,41,4,4,3,3,6,5c0d8ae6beb9f90001c971f6,5c0d8ae6beb9f90001c971f6,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:48:43,2021-04-07 20:50:08,0,83.202.229.67,100,85,1,2021-04-07 20:50:09,R_PGsCQFQXnMmN05z,,,,,48.832305908203125,2.407501220703125,anonymous,ES-ES,1,,,,,,,,,,,,,,,0,100,11,100,32,100,0,85,0,100,100,92,87,86,2,19,1,4,3,1,6,603667a0bb3afb64901304ab,603667a0bb3afb64901304ab,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:48:24,2021-04-07 20:50:26,0,151.228.164.60,100,121,1,2021-04-07 20:50:26,R_24zVeXKMAHDjcWk,,,,,51.57879638671875,-0.123504638671875,anonymous,ES-ES,1,,,,,,,,,,,,,,,99,33,28,69,67,69,0,100,69,21,100,100,100,68,1,21,1,2,4,1,5,6045fe9e9b4883000bee6598,6045fe9e9b4883000bee6598,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:47:41,2021-04-07 20:50:39,0,109.144.29.32,100,178,1,2021-04-07 20:50:40,R_3Hi4xKsdYe6BLIO,,,,,51.5095977783203125,-0.097198486328125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,67,45,58,30,48,46,62,60,0,100,48,32,2,56,1,3,3,3,6,5f1c8696d29e1151b230c39b,5f1c8696d29e1151b230c39b,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:50:03,2021-04-07 20:51:32,0,51.6.180.198,100,89,1,2021-04-07 20:51:33,R_3EFrEVA2y6gQIwm,,,,,51.782196044921875,-1.485107421875,anonymous,ES-ES,1,,,,,,,,,,,,,,,71,33,50,0,65,14,30,14,34,35,0,100,59,11,2,23,1,4,2,3,6,5d0a5d36d41b4b00172c3cc9,5d0a5d36d41b4b00172c3cc9,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:49:40,2021-04-07 20:53:10,0,86.140.166.21,100,210,1,2021-04-07 20:53:11,R_6Km4Dqace55W7wR,,,,,51.4192962646484375,-0.330596923828125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,87,15,87,0,100,19,85,0,100,84,86,91,94,2,59,2,4,6,7,6,5ea164f576aac4000ad322bd,5ea164f576aac4000ad322bd,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:50:58,2021-04-07 20:53:23,0,94.15.172.134,100,144,1,2021-04-07 20:53:23,R_31Z3zKsBhHd6vvA,,,,,53.0919036865234375,-2.384796142578125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,32,100,33,85,79,68,50,50,32,100,0,100,2,20,2,2,1,1,6,5e22eca151ff465a0894e675,5e22eca151ff465a0894e675,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:52:35,2021-04-07 20:54:56,0,51.9.205.9,100,140,1,2021-04-07 20:54:56,R_8CZt2e0r9pvAafT,,,,,56.35870361328125,-3.075103759765625,anonymous,ES-ES,1,,,,,,,,,,,,,,,84,83,12,100,19,80,86,91,75,77,0,100,0,80,1,24,1,4,1,1,6,6001bd2d282af20ea6ccedc1,6001bd2d282af20ea6ccedc1,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:53:57,2021-04-07 20:55:29,0,31.48.38.48,100,91,1,2021-04-07 20:55:29,R_RVlrjDZdv4Ko0HD,,,,,51.9275970458984375,-0.496795654296875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,21,82,0,100,72,76,74,80,0,100,15,83,2,25,1,3,1,1,6,6019de139b6a551b974ed2ea,6019de139b6a551b974ed2ea,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:53:18,2021-04-07 20:55:43,0,217.42.227.88,100,145,1,2021-04-07 20:55:44,R_vCSJE3BOTvgK8bT,,,,,51.596893310546875,0.3397064208984375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,100,35,62,66,78,83,74,26,81,0,98,2,22,1,4,1,1,6,5fbceda5095f5d1df7dfa678,5fbceda5095f5d1df7dfa678,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:53:33,2021-04-07 20:56:16,0,86.136.46.193,100,163,1,2021-04-07 20:56:17,R_9Qw1nZJy1ud56Ol,,,,,56.4806060791015625,-2.9358062744140625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,97,91,70,59,58,7,85,51,51,67,61,51,51,2,33,1,5,1,1,6,5d52aa5ecdb5f100012bc625,5d52aa5ecdb5f100012bc625,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:53:53,2021-04-07 20:56:33,0,86.27.237.101,100,160,1,2021-04-07 20:56:34,R_2EmCEJ64ww1pJsR,,,,,53.8553924560546875,-1.5491943359375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,,14,8,87,25,43,56,5,32,68,17,72,2,22,1,4,1,1,6,5f831239349843084d4cf649,5f831239349843084d4cf649,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:00,2021-04-07 20:57:40,0,92.40.202.76,100,99,1,2021-04-07 20:57:40,R_8oftTj24yzmgqcx,,,,,51.49639892578125,-0.122406005859375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,100,29,100,26,100,0,100,0,100,100,100,2,23,1,5,6,6,6,5fe1f8786079e1ca3a367fa6,5fe1f8786079e1ca3a367fa6,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:52:15,2021-04-07 20:58:12,0,176.248.248.18,100,356,1,2021-04-07 20:58:12,R_2B2RVTv2c6qM9EE,,,,,50.613800048828125,-3.4037017822265625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,100,5,35,31,36,68,0,6,97,0,100,3,18,1,2,1,1,6,6057810acf80d91784eb5b15,6057810acf80d91784eb5b15,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:55:47,2021-04-07 20:58:21,0,82.25.50.222,100,153,1,2021-04-07 20:58:21,R_2CKvt81ravWU7rp,,,,,55.86700439453125,-4.2621002197265625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,83,16,85,68,,0,100,32,80,0,100,50,50,2,22,1,5,2,2,6,5f5634241dd5b50165a94243,5f5634241dd5b50165a94243,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:13,2021-04-07 20:58:41,0,185.69.145.218,100,147,1,2021-04-07 20:58:41,R_2bIb8ZuSaUnqMzH,,,,,51.49639892578125,-0.122406005859375,anonymous,ES-ES,1,,,,,,,,,,,,,,,84,32,46,41,25,75,35,35,91,79,68,0,16,70,2,25,1,4,2,2,5,604633f72d9cdc0a1b04fc3c,604633f72d9cdc0a1b04fc3c,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:57:14,2021-04-07 20:59:05,0,81.98.196.139,100,111,1,2021-04-07 20:59:05,R_D8pgeButScYeycN,,,,,51.5688934326171875,0.00799560546875,anonymous,ES-ES,1,,,,,,,,,,,,,,,68,66,33,65,0,100,35,44,69,76,25,60,10,69,2,31,1,4,2,2,5,60420bb25042bc00088c5376,60420bb25042bc00088c5376,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:14,2021-04-07 20:59:17,0,82.8.18.126,100,183,1,2021-04-07 20:59:18,R_xfqqOjaQkMiQMKd,,,,,53.822601318359375,-1.5679931640625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,100,0,100,0,100,100,100,100,100,0,100,3,21,4,4,1,4,5,5ed93aa1cfafce0e79722db4,5ed93aa1cfafce0e79722db4,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:45,2021-04-07 20:59:21,0,81.110.76.142,100,155,1,2021-04-07 20:59:21,R_b41dV6nWA9TGHjH,,,,,55.8318939208984375,-4.4322052001953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,95,95,,84,1,94,32,69,25,62,68,37,100,84,1,32,1,4,2,2,6,6040a26242067c2ca3bd8b96,6040a26242067c2ca3bd8b96,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:57:44,2021-04-07 20:59:18,0,51.7.91.222,100,94,1,2021-04-07 20:59:23,R_1ruHheyuhqBvV33,,,,,55.902801513671875,-3.0778045654296875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,51,51,10,90,55,5,51,14,22,74,12,81,1,29,1,2,1,1,6,5f2efc6127d9ef108a1b41bd,5f2efc6127d9ef108a1b41bd,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:19,2021-04-07 20:59:31,0,86.138.244.233,100,191,1,2021-04-07 20:59:32,R_3RggFNDZr3QmhEh,,,,,52.7563934326171875,-2.07269287109375,anonymous,ES-ES,1,,,,,,,,,,,,,,,80,66,55,31,43,69,25,78,50,55,59,46,46,65,2,53,4,4,5,6,5,5e95f6da048d680666443d78,5e95f6da048d680666443d78,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:57:35,2021-04-07 20:59:42,0,109.157.80.51,100,127,1,2021-04-07 20:59:42,R_2PClAAePxMlklY0,,,,,51.2483978271484375,0.460693359375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,80,86,0,100,67,75,50,50,0,100,100,81,2,30,1,3,7,6,6,5e4250d9fb96eb0def6db974,5e4250d9fb96eb0def6db974,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:55:17,2021-04-07 20:59:44,0,151.229.54.2,100,267,1,2021-04-07 20:59:44,R_1QMDl5Uri6FnfnI,,,,,51.225799560546875,0.2801971435546875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,84,100,80,89,0,100,50,3,18,100,64,86,2,21,1,4,2,2,6,5de191fe98e7951fbf0f8c6c,5de191fe98e7951fbf0f8c6c,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:57:43,2021-04-07 20:59:44,0,79.192.2.121,100,121,1,2021-04-07 20:59:44,R_24bHOQ0Aak5Mndr,,,,,51.222198486328125,6.766204833984375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,69,71,36,67,32,30,100,100,58,82,0,100,2,21,1,3,1,3,6,5f0f44cc57b4760d3f185ea1,5f0f44cc57b4760d3f185ea1,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:58:34,2021-04-07 21:00:10,0,80.229.139.197,100,95,1,2021-04-07 21:00:10,R_1Q4rNE7imISB0Bl,,,,,56.0334930419921875,-2.8262939453125,anonymous,ES-ES,1,,,,,,,,,,,,,,,46,17,0,100,56,33,18,86,5,33,15,89,0,95,2,23,1,4,2,2,6,5a8abde7f1408d000176a76c,5a8abde7f1408d000176a76c,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:57:13,2021-04-07 21:00:26,0,82.7.177.55,100,192,1,2021-04-07 21:00:26,R_1Q4OupPUOiQJG3A,,,,,50.834503173828125,-0.186004638671875,anonymous,ES-ES,1,,,,,,,,,,,,,,,68,49,0,100,34,55,36,52,0,70,85,63,94,69,1,20,1,3,4,6,5,5ea081849dfb6204bf35dc3b,5ea081849dfb6204bf35dc3b,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:55:47,2021-04-07 21:00:45,0,86.170.100.84,100,297,1,2021-04-07 21:00:45,R_12EBwJ8OMOWebeC,,,,,50.6262969970703125,-3.32049560546875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,69,67,69,33,69,100,70,51,0,,0,2,24,1,5,1,2,6,60410080efa15b05a04f57a8,60410080efa15b05a04f57a8,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:59:20,2021-04-07 21:00:58,0,94.173.179.113,100,97,1,2021-04-07 21:00:59,R_2BeXGZfzCZvDYgW,,,,,51.4535064697265625,-2.591705322265625,anonymous,ES-ES,1,,,,,,,,,,,,,,,93,100,0,100,10,100,0,100,0,100,8,100,,,2,20,1,2,3,3,6,5bdf2ed7ed3acf0001669442,5bdf2ed7ed3acf0001669442,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:58:10,2021-04-07 21:01:21,0,82.33.82.231,100,190,1,2021-04-07 21:01:22,R_vUJj8VFNwz5MZvb,,,,,52.4391021728515625,-1.50390625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,63,71,4,81,19,85,,,27,76,11,61,1,21,2,3,1,2,6,5eb9e9546dffac12320418e9,5eb9e9546dffac12320418e9,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:59:37,2021-04-07 21:01:27,0,80.4.160.75,100,110,1,2021-04-07 21:01:28,R_239qe1hzQBY6HgL,,,,,52.4250030517578125,-1.4470977783203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,69,69,50,22,33,60,20,82,50,31,60,7,21,36,1,18,1,3,3,3,5,5f02f1d7afde3746b6ce5117,5f02f1d7afde3746b6ce5117,606dc6b193c8c32222615421,norm,norm
